VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VV_16,VH_17,VH_18,VH_19,VH_20,VH_21,VH_22,VH_23,VH_24,VH_25,VH_26,VH_27,VH_28,VH_29,VH_30,VH_31,VH_32,VHVV_33,VHVV_34,VHVV_35,VHVV_36,VHVV_37,VHVV_38,VHVV_39,VHVV_40,VHVV_41,VHVV_42,VHVV_43,VHVV_44,VHVV_45,VHVV_46,VHVV_47,VHVV_48,label
-11.736,-11.565525,-12.33259,-8.445093,-12.373226,-7.3507714,-9.994086,-5.5631223,-4.131666,-4.9033556,-8.637224,-11.357592,-10.809623,-11.825247,-12.346118,-12.104038,-14.874934,-14.6602545,-17.558783,-13.078593,-17.344994,-12.030162,-10.628203,-13.455333,-12.724559,-16.005066,-12.512394,-14.237396,-12.995777,-13.758065,-13.63793,-16.346798,1.267462,1.2675822,1.4237709,1.5486618,1.4018165,1.636585,1.0634491,2.4186656,3.0797644,3.2641046,1.4486592,1.2535577,1.2022415,1.1634486,1.104633,1.3505243,1
-11.736,-11.565525,-12.33259,-8.445093,-12.373226,-7.3507714,-9.994086,-5.5631223,-4.131666,-4.9033556,-8.637224,-11.357592,-10.809623,-11.825247,-12.346118,-12.104038,-14.874934,-14.6602545,-17.558783,-13.078593,-17.344994,-12.030162,-10.628203,-13.455333,-12.724559,-16.005066,-12.512394,-14.237396,-12.995777,-13.758065,-13.63793,-16.346798,1.267462,1.2675822,1.4237709,1.5486618,1.4018165,1.636585,1.0634491,2.4186656,3.0797644,3.2641046,1.4486592,1.2535577,1.2022415,1.1634486,1.104633,1.3505243,1
-11.736,-11.565525,-12.33259,-8.445093,-12.373226,-7.3507714,-9.994086,-5.5631223,-4.131666,-4.9033556,-8.637224,-11.357592,-10.809623,-11.825247,-12.346118,-12.104038,-14.874934,-14.6602545,-17.558783,-13.078593,-17.344994,-12.030162,-10.628203,-13.455333,-12.724559,-16.005066,-12.512394,-14.237396,-12.995777,-13.758065,-13.63793,-16.346798,1.267462,1.2675822,1.4237709,1.5486618,1.4018165,1.636585,1.0634491,2.4186656,3.0797644,3.2641046,1.4486592,1.2535577,1.2022415,1.1634486,1.104633,1.3505243,1
-11.736,-11.565525,-12.33259,-8.445093,-12.373226,-7.3507714,-9.994086,-5.5631223,-4.131666,-4.9033556,-8.637224,-11.357592,-10.809623,-11.825247,-12.346118,-12.104038,-14.874934,-14.6602545,-17.558783,-13.078593,-17.344994,-12.030162,-10.628203,-13.455333,-12.724559,-16.005066,-12.512394,-14.237396,-12.995777,-13.758065,-13.63793,-16.346798,1.267462,1.2675822,1.4237709,1.5486618,1.4018165,1.636585,1.0634491,2.4186656,3.0797644,3.2641046,1.4486592,1.2535577,1.2022415,1.1634486,1.104633,1.3505243,1
-11.736,-11.565525,-12.33259,-8.445093,-12.373226,-7.3507714,-9.994086,-5.5631223,-4.131666,-4.9033556,-8.637224,-11.357592,-10.809623,-11.825247,-12.346118,-12.104038,-14.874934,-14.6602545,-17.558783,-13.078593,-17.344994,-12.030162,-10.628203,-13.455333,-12.724559,-16.005066,-12.512394,-14.237396,-12.995777,-13.758065,-13.63793,-16.346798,1.267462,1.2675822,1.4237709,1.5486618,1.4018165,1.636585,1.0634491,2.4186656,3.0797644,3.2641046,1.4486592,1.2535577,1.2022415,1.1634486,1.104633,1.3505243,1
-12.797909,-11.367647,-10.434957,-9.878217,-10.7609215,-14.552423,-10.00068,-14.456258,-12.938173,-10.503356,-16.427956,-11.751972,-10.654667,-13.666326,-11.106763,-11.964019,-18.067926,-14.458097,-20.756664,-20.118229,-15.7981205,-20.277485,-15.67388,-17.090897,-20.613865,-16.473513,-17.245687,-17.323488,-17.699064,-18.202328,-16.729193,-17.798685,1.4117875,1.2718637,1.9891471,2.0366256,1.4681011,1.3934096,1.5672815,1.1822491,1.5932593,1.5684047,1.0497769,1.474092,1.661156,1.3319107,1.5062168,1.4876844,1
-10.966723,-10.212675,-9.016665,-10.8261795,-12.436948,-7.984266,-7.508049,-7.1348395,-10.650433,-11.374192,-13.890263,-9.955704,-10.007345,-6.8858657,-14.011501,-12.4051285,-18.450655,-14.789462,-14.01067,-18.17725,-22.527863,-23.828436,-26.096146,-20.091835,-18.186457,-13.814671,-14.993367,-15.274504,-15.13062,-10.539745,-17.283987,-21.886906,1.6824218,1.4481477,1.5538636,1.6790088,1.8113658,2.984424,3.475756,2.8160179,1.7075791,1.2145628,1.0794157,1.5342464,1.5119513,1.5306348,1.2335571,1.7643433,1
-11.586665,-10.8659935,-11.059485,-11.866636,-8.459241,-8.647769,-9.951591,-9.110255,-9.104965,-12.331614,-9.530847,-11.62293,-8.965444,-10.860115,-11.811792,-10.906929,-17.600183,-20.894228,-17.408144,-21.545263,-17.516386,-18.904863,-16.633442,-16.615088,-18.462378,-17.524645,-15.883427,-14.559196,-18.05356,-17.688805,-21.600252,-18.344023,1.5190033,1.9229009,1.5740464,1.8156168,2.0706804,2.1860971,1.6714356,1.8237785,2.0277262,1.4211154,1.6665283,1.252627,2.0136828,1.6287861,1.8287023,1.6818688,1
-11.586665,-10.8659935,-11.059485,-11.866636,-8.459241,-8.647769,-9.951591,-9.110255,-9.104965,-12.331614,-9.530847,-11.62293,-8.965444,-10.860115,-11.811792,-10.906929,-17.600183,-20.894228,-17.408144,-21.545263,-17.516386,-18.904863,-16.633442,-16.615088,-18.462378,-17.524645,-15.883427,-14.559196,-18.05356,-17.688805,-21.600252,-18.344023,1.5190033,1.9229009,1.5740464,1.8156168,2.0706804,2.1860971,1.6714356,1.8237785,2.0277262,1.4211154,1.6665283,1.252627,2.0136828,1.6287861,1.8287023,1.6818688,1
-6.465741,-6.6103015,-11.463024,-7.8453627,-14.396792,-6.081237,-7.40603,-10.959999,-8.87299,-8.092472,-9.131169,-10.033162,-11.750735,-11.25464,-12.348064,-9.795035,-15.365301,-15.000405,-16.622332,-17.469322,-18.024714,-12.815097,-22.207918,-19.530518,-13.551737,-13.092938,-14.4742775,-13.913553,-12.708141,-18.003405,-13.194087,-17.389606,2.3764176,2.2692468,1.4500827,2.2267067,1.2519952,2.1073174,2.9986265,1.7819816,1.5273023,1.6179157,1.5851505,1.3867565,1.0814763,1.599643,1.0685146,1.775349,1
-8.859677,-9.239827,-12.43829,-11.20936,-11.791255,-14.228919,-10.107473,-10.889035,-11.665502,-9.740045,-12.44499,-10.952293,-13.312976,-9.447946,-10.340868,-11.134003,-15.147919,-14.233524,-18.678915,-17.643505,-16.632929,-11.797699,-10.819905,-16.670689,-14.2008915,-18.363127,-23.403587,-15.556087,-17.573488,-21.255306,-15.618827,-16.263733,1.7097596,1.5404534,1.501727,1.5739975,1.4106156,0.8291353,1.0704857,1.530961,1.2173408,1.8853227,1.8805629,1.4203497,1.3200271,2.2497277,1.510398,1.4607265,1
-8.859677,-9.239827,-12.43829,-11.20936,-11.791255,-14.228919,-10.107473,-10.889035,-11.665502,-9.740045,-12.44499,-10.952293,-13.312976,-9.447946,-10.340868,-11.134003,-15.147919,-14.233524,-18.678915,-17.643505,-16.632929,-11.797699,-10.819905,-16.670689,-14.2008915,-18.363127,-23.403587,-15.556087,-17.573488,-21.255306,-15.618827,-16.263733,1.7097596,1.5404534,1.501727,1.5739975,1.4106156,0.8291353,1.0704857,1.530961,1.2173408,1.8853227,1.8805629,1.4203497,1.3200271,2.2497277,1.510398,1.4607265,1
-12.449536,-12.575249,-11.22016,-12.103714,-12.584351,-7.8026476,-12.111889,-10.548542,-6.0551558,-8.383708,-8.9689865,-13.348864,-12.688638,-11.962876,-12.59262,-13.4106045,-17.009666,-17.91376,-17.600054,-17.852795,-16.729025,-15.913054,-16.795198,-17.12499,-14.459877,-17.094414,-14.071542,-17.218792,-15.225297,-19.993034,-19.572693,-21.38977,1.3662891,1.4245253,1.5686101,1.4749848,1.3293514,2.039443,1.3866706,1.6234461,2.3880272,2.039004,1.5689111,1.2899069,1.1999158,1.6712565,1.5542986,1.5949892,1
-8.859677,-9.239827,-12.43829,-11.20936,-11.791255,-14.228919,-10.107473,-10.889035,-11.665502,-9.740045,-12.44499,-10.952293,-13.312976,-9.447946,-10.340868,-11.134003,-15.147919,-14.233524,-18.678915,-17.643505,-16.632929,-11.797699,-10.819905,-16.670689,-14.2008915,-18.363127,-23.403587,-15.556087,-17.573488,-21.255306,-15.618827,-16.263733,1.7097596,1.5404534,1.501727,1.5739975,1.4106156,0.8291353,1.0704857,1.530961,1.2173408,1.8853227,1.8805629,1.4203497,1.3200271,2.2497277,1.510398,1.4607265,1
-8.859677,-9.239827,-12.43829,-11.20936,-11.791255,-14.228919,-10.107473,-10.889035,-11.665502,-9.740045,-12.44499,-10.952293,-13.312976,-9.447946,-10.340868,-11.134003,-15.147919,-14.233524,-18.678915,-17.643505,-16.632929,-11.797699,-10.819905,-16.670689,-14.2008915,-18.363127,-23.403587,-15.556087,-17.573488,-21.255306,-15.618827,-16.263733,1.7097596,1.5404534,1.501727,1.5739975,1.4106156,0.8291353,1.0704857,1.530961,1.2173408,1.8853227,1.8805629,1.4203497,1.3200271,2.2497277,1.510398,1.4607265,1
-10.033269,-11.581798,-10.821753,-11.9212885,-14.212026,-14.614731,-12.712062,-10.67174,-11.668451,-9.419401,-9.5692215,-13.714472,-10.326588,-8.668466,-9.303353,-10.117688,-20.025925,-13.634233,-14.601843,-18.227951,-13.504454,-13.956749,-14.201292,-17.306906,-14.3565,-18.170776,-17.555155,-17.100477,-16.101274,-15.565112,-16.418571,-17.450348,1.9959522,1.1772122,1.3493048,1.5290252,0.95021313,0.95497817,1.1171509,1.6217511,1.230369,1.9290799,1.8345436,1.2468928,1.5592058,1.7956017,1.7648015,1.7247367,1
-6.535378,-8.994723,-4.4151535,-9.792365,-13.723765,-5.7932677,-8.326655,-5.73402,-4.5850067,-6.5824924,-6.9528437,-9.907683,-9.433006,-5.258372,-8.182104,-7.866264,-14.521722,-14.041224,-12.894225,-17.581835,-12.753077,-13.853295,-12.610202,-14.592588,-9.84729,-13.836849,-13.612466,-14.598286,-12.833628,-15.530549,-14.617621,-12.7765465,2.2220173,1.5610512,2.9204478,1.7954636,0.9292695,2.391275,1.5144378,2.5449138,2.1477156,2.1020684,1.9578272,1.4734308,1.3605025,2.95349,1.7865356,1.6242204,1
-6.535378,-8.994723,-4.4151535,-9.792365,-13.723765,-5.7932677,-8.326655,-5.73402,-4.5850067,-6.5824924,-6.9528437,-9.907683,-9.433006,-5.258372,-8.182104,-7.866264,-14.521722,-14.041224,-12.894225,-17.581835,-12.753077,-13.853295,-12.610202,-14.592588,-9.84729,-13.836849,-13.612466,-14.598286,-12.833628,-15.530549,-14.617621,-12.7765465,2.2220173,1.5610512,2.9204478,1.7954636,0.9292695,2.391275,1.5144378,2.5449138,2.1477156,2.1020684,1.9578272,1.4734308,1.3605025,2.95349,1.7865356,1.6242204,1
-6.535378,-8.994723,-4.4151535,-9.792365,-13.723765,-5.7932677,-8.326655,-5.73402,-4.5850067,-6.5824924,-6.9528437,-9.907683,-9.433006,-5.258372,-8.182104,-7.866264,-14.521722,-14.041224,-12.894225,-17.581835,-12.753077,-13.853295,-12.610202,-14.592588,-9.84729,-13.836849,-13.612466,-14.598286,-12.833628,-15.530549,-14.617621,-12.7765465,2.2220173,1.5610512,2.9204478,1.7954636,0.9292695,2.391275,1.5144378,2.5449138,2.1477156,2.1020684,1.9578272,1.4734308,1.3605025,2.95349,1.7865356,1.6242204,1
-6.535378,-8.994723,-4.4151535,-9.792365,-13.723765,-5.7932677,-8.326655,-5.73402,-4.5850067,-6.5824924,-6.9528437,-9.907683,-9.433006,-5.258372,-8.182104,-7.866264,-14.521722,-14.041224,-12.894225,-17.581835,-12.753077,-13.853295,-12.610202,-14.592588,-9.84729,-13.836849,-13.612466,-14.598286,-12.833628,-15.530549,-14.617621,-12.7765465,2.2220173,1.5610512,2.9204478,1.7954636,0.9292695,2.391275,1.5144378,2.5449138,2.1477156,2.1020684,1.9578272,1.4734308,1.3605025,2.95349,1.7865356,1.6242204,1
-6.535378,-8.994723,-4.4151535,-9.792365,-13.723765,-5.7932677,-8.326655,-5.73402,-4.5850067,-6.5824924,-6.9528437,-9.907683,-9.433006,-5.258372,-8.182104,-7.866264,-14.521722,-14.041224,-12.894225,-17.581835,-12.753077,-13.853295,-12.610202,-14.592588,-9.84729,-13.836849,-13.612466,-14.598286,-12.833628,-15.530549,-14.617621,-12.7765465,2.2220173,1.5610512,2.9204478,1.7954636,0.9292695,2.391275,1.5144378,2.5449138,2.1477156,2.1020684,1.9578272,1.4734308,1.3605025,2.95349,1.7865356,1.6242204,1
-5.477688,-9.43476,-17.348831,-10.863651,-8.997503,-7.600066,-9.496094,-9.162607,-10.415402,-12.173496,-10.4081135,-11.3476,-10.867119,-7.7724466,-10.664704,-11.300077,-15.046937,-19.92109,-23.734829,-15.2525625,-14.052208,-13.920904,-12.813587,-14.32113,-13.841488,-14.330933,-16.237064,-18.571104,-15.50516,-19.96553,-20.96331,-23.762415,2.7469504,2.1114569,1.3680938,1.4039997,1.5617896,1.8316818,1.3493534,1.5629972,1.3289441,1.177224,1.560039,1.6365666,1.4267958,2.5687575,1.965672,2.1028543,1
-10.925649,-14.427584,-12.091439,-11.805526,-10.855959,-7.7552586,-9.338629,-10.597058,-8.808754,-8.538739,-7.735486,-7.4452214,-11.559762,-16.003847,-11.691885,-16.066748,-15.953258,-18.583197,-18.343275,-20.758867,-18.176538,-18.429293,-19.371664,-21.664007,-13.325502,-14.594462,-14.899836,-11.883822,-18.909138,-18.463377,-17.607462,-26.862915,1.4601657,1.2880325,1.5170466,1.7584026,1.6743374,2.376361,2.0743585,2.0443416,1.512757,1.7092057,1.9261667,1.5961677,1.6357722,1.1536837,1.5059558,1.6719571,1
-10.833319,-9.437795,-16.006275,-13.705836,-16.576681,-12.88288,-15.872416,-10.752583,-14.767866,-11.994715,-11.893698,-10.854213,-8.601946,-9.418578,-9.272558,-10.775796,-13.393093,-16.973272,-15.960746,-18.522171,-17.449043,-21.975279,-22.567839,-20.35116,-18.455025,-23.162077,-17.21261,-17.507515,-19.127783,-16.616999,-14.208891,-14.2316,1.2362871,1.7984363,0.9971556,1.3514076,1.0526259,1.7057736,1.4218276,1.8926765,1.2496744,1.9310235,1.4472042,1.6129695,2.2236578,1.7642789,1.5323592,1.3207005,1
6.1423106,-0.449662,-0.9858092,-5.054873,-3.05524,0.0332549,2.502358,-3.3221624,1.3308187,-2.1597338,-1.2379198,-1.802585,-1.2355752,-2.6161284,-2.008344,-3.830312,-12.66837,-11.693568,-14.389877,-12.774052,-12.205337,-9.021069,-11.8021,-8.258841,-14.673974,-14.818243,-12.816767,-15.60523,-15.304701,-14.405497,-13.137486,-14.40545,-2.0624764,26.005241,14.597021,2.5270767,3.9948866,-271.27036,-4.7163916,2.4859834,-11.026277,6.8611436,10.35347,8.65714,12.386702,5.506418,6.541452,3.7609076,1
-7.146636,-10.52859,-9.75595,-7.1383586,-4.9792066,-10.752022,-5.033082,-7.941597,-6.423212,-6.8580976,-5.6091685,-6.4625125,-4.741088,-8.308685,-8.162667,-10.583502,-11.380961,-21.426054,-15.000427,-17.660307,-16.153744,-12.560205,-12.1642685,-13.157129,-12.441258,-14.510773,-14.639032,-16.612593,-15.178141,-16.443666,-14.662524,-13.633755,1.5924921,2.0350354,1.5375671,2.4740012,3.2442403,1.1681715,2.4168627,1.6567359,1.9369216,2.1158597,2.60984,2.570609,3.2014046,1.9790938,1.7962908,1.2882084,0
-6.0264316,-6.538939,-14.55127,-10.169182,-8.119548,-12.895703,-10.514748,-6.814735,-11.639319,-7.1353154,-12.051034,-10.512018,-13.92031,-13.40284,-8.8956585,-12.330642,-18.227934,-21.925833,-16.818993,-16.070627,-18.891726,-20.235569,-18.23241,-16.100016,-20.66852,-17.063744,-18.896315,-17.33462,-17.394817,-16.525124,-15.742021,-19.3404,3.0246646,3.353118,1.1558437,1.5803266,2.3266966,1.5691715,1.7339846,2.3625298,1.77575,2.391449,1.5680243,1.6490287,1.2495999,1.2329569,1.7696296,1.5684829,0
-6.0264316,-6.538939,-14.55127,-10.169182,-8.119548,-12.895703,-10.514748,-6.814735,-11.639319,-7.1353154,-12.051034,-10.512018,-13.92031,-13.40284,-8.8956585,-12.330642,-18.227934,-21.925833,-16.818993,-16.070627,-18.891726,-20.235569,-18.23241,-16.100016,-20.66852,-17.063744,-18.896315,-17.33462,-17.394817,-16.525124,-15.742021,-19.3404,3.0246646,3.353118,1.1558437,1.5803266,2.3266966,1.5691715,1.7339846,2.3625298,1.77575,2.391449,1.5680243,1.6490287,1.2495999,1.2329569,1.7696296,1.5684829,0
-13.307291,-12.402437,-6.5703044,-14.329723,-14.842793,-15.513848,-14.76782,-9.406642,-10.631105,-11.047439,-11.055646,-12.306761,-9.674096,-10.2434,-9.586052,-9.851009,-18.66313,-16.574694,-18.477049,-21.717882,-24.005972,-21.69894,-19.709942,-18.732819,-18.398632,-17.379122,-15.405017,-19.77245,-14.335309,-15.214709,-19.61674,-15.879525,1.4024739,1.3364062,2.8122058,1.5155828,1.6173487,1.398682,1.3346548,1.9914459,1.7306416,1.5731359,1.3934073,1.6066331,1.4818242,1.4853183,2.0463836,1.6119692,0
-7.4811187,-8.839027,-12.806025,-10.192149,-12.327122,-9.85362,-7.282579,-9.1940365,-6.5903316,-4.400788,-8.100642,-7.5271554,-8.618307,-7.026634,-8.531301,-8.768602,-18.209534,-15.316783,-13.313573,-19.146158,-18.024572,-15.242495,-17.01029,-18.952284,-16.383116,-15.2342,-17.695951,-17.163193,-12.542885,-16.490896,-21.194878,-14.402351,2.4340656,1.7328583,1.0396335,1.8785201,1.4621882,1.546893,2.3357508,2.061367,2.4859319,3.461698,2.1845121,2.2801697,1.4553769,2.3469124,2.4843664,1.6424911,0
-7.4811187,-8.839027,-12.806025,-10.192149,-12.327122,-9.85362,-7.282579,-9.1940365,-6.5903316,-4.400788,-8.100642,-7.5271554,-8.618307,-7.026634,-8.531301,-8.768602,-18.209534,-15.316783,-13.313573,-19.146158,-18.024572,-15.242495,-17.01029,-18.952284,-16.383116,-15.2342,-17.695951,-17.163193,-12.542885,-16.490896,-21.194878,-14.402351,2.4340656,1.7328583,1.0396335,1.8785201,1.4621882,1.546893,2.3357508,2.061367,2.4859319,3.461698,2.1845121,2.2801697,1.4553769,2.3469124,2.4843664,1.6424911,0
-7.74101,-7.8328547,-8.861629,-9.679014,-8.710524,-10.34659,-10.472397,-5.761333,-6.899416,-7.264899,-9.421318,-6.7196345,-7.871305,-8.485365,-9.205258,-8.976264,-17.267141,-15.722143,-17.120258,-19.094452,-14.757737,-18.605734,-15.085947,-14.612844,-13.047659,-15.658985,-17.59297,-14.439342,-12.234731,-13.800138,-14.483252,-13.654168,2.2306056,2.0072048,1.9319539,1.9727683,1.6942424,1.7982478,1.4405439,2.5363653,1.8911251,2.1554306,1.8673575,2.1488285,1.554346,1.6263458,1.5733672,1.5211415,0
-7.74101,-7.8328547,-8.861629,-9.679014,-8.710524,-10.34659,-10.472397,-5.761333,-6.899416,-7.264899,-9.421318,-6.7196345,-7.871305,-8.485365,-9.205258,-8.976264,-17.267141,-15.722143,-17.120258,-19.094452,-14.757737,-18.605734,-15.085947,-14.612844,-13.047659,-15.658985,-17.59297,-14.439342,-12.234731,-13.800138,-14.483252,-13.654168,2.2306056,2.0072048,1.9319539,1.9727683,1.6942424,1.7982478,1.4405439,2.5363653,1.8911251,2.1554306,1.8673575,2.1488285,1.554346,1.6263458,1.5733672,1.5211415,0
-7.74101,-7.8328547,-8.861629,-9.679014,-8.710524,-10.34659,-10.472397,-5.761333,-6.899416,-7.264899,-9.421318,-6.7196345,-7.871305,-8.485365,-9.205258,-8.976264,-17.267141,-15.722143,-17.120258,-19.094452,-14.757737,-18.605734,-15.085947,-14.612844,-13.047659,-15.658985,-17.59297,-14.439342,-12.234731,-13.800138,-14.483252,-13.654168,2.2306056,2.0072048,1.9319539,1.9727683,1.6942424,1.7982478,1.4405439,2.5363653,1.8911251,2.1554306,1.8673575,2.1488285,1.554346,1.6263458,1.5733672,1.5211415,0
-7.74101,-7.8328547,-8.861629,-9.679014,-8.710524,-10.34659,-10.472397,-5.761333,-6.899416,-7.264899,-9.421318,-6.7196345,-7.871305,-8.485365,-9.205258,-8.976264,-17.267141,-15.722143,-17.120258,-19.094452,-14.757737,-18.605734,-15.085947,-14.612844,-13.047659,-15.658985,-17.59297,-14.439342,-12.234731,-13.800138,-14.483252,-13.654168,2.2306056,2.0072048,1.9319539,1.9727683,1.6942424,1.7982478,1.4405439,2.5363653,1.8911251,2.1554306,1.8673575,2.1488285,1.554346,1.6263458,1.5733672,1.5211415,0
-7.74101,-7.8328547,-8.861629,-9.679014,-8.710524,-10.34659,-10.472397,-5.761333,-6.899416,-7.264899,-9.421318,-6.7196345,-7.871305,-8.485365,-9.205258,-8.976264,-17.267141,-15.722143,-17.120258,-19.094452,-14.757737,-18.605734,-15.085947,-14.612844,-13.047659,-15.658985,-17.59297,-14.439342,-12.234731,-13.800138,-14.483252,-13.654168,2.2306056,2.0072048,1.9319539,1.9727683,1.6942424,1.7982478,1.4405439,2.5363653,1.8911251,2.1554306,1.8673575,2.1488285,1.554346,1.6263458,1.5733672,1.5211415,0
-7.74101,-7.8328547,-8.861629,-9.679014,-8.710524,-10.34659,-10.472397,-5.761333,-6.899416,-7.264899,-9.421318,-6.7196345,-7.871305,-8.485365,-9.205258,-8.976264,-17.267141,-15.722143,-17.120258,-19.094452,-14.757737,-18.605734,-15.085947,-14.612844,-13.047659,-15.658985,-17.59297,-14.439342,-12.234731,-13.800138,-14.483252,-13.654168,2.2306056,2.0072048,1.9319539,1.9727683,1.6942424,1.7982478,1.4405439,2.5363653,1.8911251,2.1554306,1.8673575,2.1488285,1.554346,1.6263458,1.5733672,1.5211415,0
-7.74101,-7.8328547,-8.861629,-9.679014,-8.710524,-10.34659,-10.472397,-5.761333,-6.899416,-7.264899,-9.421318,-6.7196345,-7.871305,-8.485365,-9.205258,-8.976264,-17.267141,-15.722143,-17.120258,-19.094452,-14.757737,-18.605734,-15.085947,-14.612844,-13.047659,-15.658985,-17.59297,-14.439342,-12.234731,-13.800138,-14.483252,-13.654168,2.2306056,2.0072048,1.9319539,1.9727683,1.6942424,1.7982478,1.4405439,2.5363653,1.8911251,2.1554306,1.8673575,2.1488285,1.554346,1.6263458,1.5733672,1.5211415,0
-7.74101,-7.8328547,-8.861629,-9.679014,-8.710524,-10.34659,-10.472397,-5.761333,-6.899416,-7.264899,-9.421318,-6.7196345,-7.871305,-8.485365,-9.205258,-8.976264,-17.267141,-15.722143,-17.120258,-19.094452,-14.757737,-18.605734,-15.085947,-14.612844,-13.047659,-15.658985,-17.59297,-14.439342,-12.234731,-13.800138,-14.483252,-13.654168,2.2306056,2.0072048,1.9319539,1.9727683,1.6942424,1.7982478,1.4405439,2.5363653,1.8911251,2.1554306,1.8673575,2.1488285,1.554346,1.6263458,1.5733672,1.5211415,0
-7.74101,-7.8328547,-8.861629,-9.679014,-8.710524,-10.34659,-10.472397,-5.761333,-6.899416,-7.264899,-9.421318,-6.7196345,-7.871305,-8.485365,-9.205258,-8.976264,-17.267141,-15.722143,-17.120258,-19.094452,-14.757737,-18.605734,-15.085947,-14.612844,-13.047659,-15.658985,-17.59297,-14.439342,-12.234731,-13.800138,-14.483252,-13.654168,2.2306056,2.0072048,1.9319539,1.9727683,1.6942424,1.7982478,1.4405439,2.5363653,1.8911251,2.1554306,1.8673575,2.1488285,1.554346,1.6263458,1.5733672,1.5211415,0
-7.74101,-7.8328547,-8.861629,-9.679014,-8.710524,-10.34659,-10.472397,-5.761333,-6.899416,-7.264899,-9.421318,-6.7196345,-7.871305,-8.485365,-9.205258,-8.976264,-17.267141,-15.722143,-17.120258,-19.094452,-14.757737,-18.605734,-15.085947,-14.612844,-13.047659,-15.658985,-17.59297,-14.439342,-12.234731,-13.800138,-14.483252,-13.654168,2.2306056,2.0072048,1.9319539,1.9727683,1.6942424,1.7982478,1.4405439,2.5363653,1.8911251,2.1554306,1.8673575,2.1488285,1.554346,1.6263458,1.5733672,1.5211415,0
-10.491206,-11.101859,-6.92943,-6.0124183,-12.687916,-14.825907,-10.037577,-9.749136,-12.475076,-11.29054,-12.659581,-12.621625,-14.430991,-8.599754,-7.4354563,-12.380344,-17.069187,-15.419682,-15.163633,-15.934571,-21.777456,-21.266798,-22.914982,-17.219086,-17.662498,-17.6578,-17.171194,-14.315448,-15.3263645,-14.533487,-13.526621,-18.711094,1.6269995,1.3889279,2.1882944,2.6502767,1.7163936,1.4344349,2.2829196,1.7662165,1.4158229,1.5639466,1.3563793,1.1342001,1.0620452,1.6899886,1.8192053,1.5113548,0
-13.204606,-7.618503,-8.802122,-5.82982,-8.872312,-8.7372,-12.699043,-10.515371,-9.869286,-9.268477,-11.405193,-10.340142,-9.035573,-11.428603,-10.311716,-10.355508,-15.141932,-15.489054,-19.315266,-18.662973,-15.3699045,-23.763712,-25.555283,-15.655918,-15.389559,-13.756474,-15.717737,-11.760665,-15.247669,-18.888668,-19.078075,-20.120958,1.1467159,2.0330837,2.1943874,3.2012951,1.732345,2.7198317,2.0123787,1.4888601,1.5593387,1.4842215,1.378121,1.1373794,1.6875155,1.6527537,1.8501358,1.94302,0
